Code;School_Name;Street;Suburb;State;Postcode;Postal_Street;Postal_Suburb;Postal_State;Postal_Postcode;Latitude;Longitude;Phone;Education_Region;Broad_Classification;Classification_Group;Low_Year;High_Year;KIN;PPR;Y01;Y02;Y03;Y04;Y05;Y06;UPR;Y07;Y08;Y09;Y10;Y11;Y12;USE;Total_Students
5656;MILLARS WELL PRIMARY SCHOOL;GAWTHORNE DRIVE;KARRATHA;WA;6714;GAWTHORNE DRIVE;KARRATHA;WA;6714;-20.74221594;116.8176143;08 9187 6900;PILBARA;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;31;38;37;35;27;29;25;23;;;;;;;;;245
5305;MILLEN PRIMARY SCHOOL;100 ETWELL STREET;EAST VICTORIA PARK;WA;6101;100 ETWELL STREET;EAST VICTORIA PARK;WA;6101;-31.99744377;115.9016519;08 9264 7600;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;58;75;74;71;75;69;65;55;;;;;;;;;542
5752;MINDARIE PRIMARY SCHOOL;90 ROTHESAY HEIGHTS;MINDARIE;WA;6030;90 ROTHESAY HEIGHTS;MINDARIE;WA;6030;-31.687131;115.70938121;08 9407 1100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;82;93;94;94;117;83;86;91;;;;;;;;;740
4171;MINDARIE SENIOR COLLEGE;14 ELLISTON PARADE;MINDARIE;WA;6030;PO BOX 2003;CLARKSON;WA;6030;-31.6769792;115.7060496;08 6207 5500;NORTH METROPOLITAN;Senior Colleges;SECONDARY SCHOOLS;Y11;Y12;;;;;;;;;;;;;;414;336;;750
5307;MINGENEW PRIMARY SCHOOL;70 PHILLIP STREET;MINGENEW;WA;6522;70 PHILLIP STREET;MINGENEW;WA;6522;-29.19497017;115.44075176;08 9928 2700;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;14;9;12;10;13;14;10;4;;;;;;;;;86
1234;MOERLINA SCHOOL;16 BROCKWAY ROAD;MOUNT CLAREMONT;WA;6010;16 BROCKWAY ROAD;MOUNT CLAREMONT;WA;6010;-31.96775079;115.79215295;08 9384 5894;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;16;6;7;10;10;8;4;3;;;;;;;;;64
5313;MOORA PRIMARY SCHOOL;ROBERTS STREET;MOORA;WA;6510;PO BOX 127;MOORA;WA;6510;-30.63256344;116.0033141;08 9653 9300;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;18;10;15;14;11;15;14;26;;;;;;;;;123
5774;MOORDITJ NOONGAR COMMUNITY COLLEGE;EDDIE BARRON DRIVE;MIDLAND;WA;6056;PO BOX 2115;MIDLAND DC;WA;6936;-31.877453;116.025095;08 9374 8800;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;13;8;10;16;21;18;12;16;;;;;;;;;114
5314;MOORINE ROCK PRIMARY SCHOOL;MOORINE SOUTH ROAD;MOORINE ROCK;WA;6425;30 MCINNES STREET;MOORINE ROCK;WA;6425;-31.31490654;119.1254458;08 9048 9800;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y04;5;2;5;1;1;2;;;;;;;;;;;16
4086;MORAWA DISTRICT HIGH SCHOOL;34 GILL STREET;MORAWA;WA;6623;PO BOX 13;MORAWA;WA;6623;-29.21120142;116.00591315;08 9971 2500;MIDWEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y12;10;8;17;12;20;9;14;11;;18;12;27;15;19;8;;200
5316;MORLEY PRIMARY SCHOOL;36 WELLINGTON ROAD;MORLEY;WA;6062;36 WELLINGTON ROAD;MORLEY;WA;6062;-31.89182974;115.89560063;08 9218 1500;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;24;22;20;30;37;24;16;22;;;;;;;;;195
4051;MORLEY SENIOR HIGH SCHOOL;19-43 BRAMWELL ROAD;NORANDA;WA;6062;19-43 BRAMWELL ROAD;NORANDA;WA;6062;-31.8737169;115.8836692;08 9376 5555;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;176;174;179;188;174;142;;1,033
5317;MOSMAN PARK PRIMARY SCHOOL;91 VICTORIA STREET;MOSMAN PARK;WA;6012;91 VICTORIA STREET;MOSMAN PARK;WA;6012;-32.01149157;115.76290246;08 6458 7700;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;43;42;49;52;71;58;57;48;;;;;;;;;420
6017;MOSMAN PARK SCHOOL FOR DEAF CHILDREN;91 VICTORIA STREET;MOSMAN PARK;WA;6012;91 VICTORIA STREET;MOSMAN PARK;WA;6012;-32.01149157;115.76290246;08 6458 7770;NORTH METROPOLITAN;Education Support Schools;EDUCATION SUPPORT;KIN;Y06;1;4;3;2;5;5;4;4;;;;;;;;;28
1421;MOTHER TERESA CATHOLIC COLLEGE;731 EIGHTY ROAD;BALDIVIS;WA;6171;731 EIGHTY ROAD;BALDIVIS;WA;6171;-32.36141513;115.79709694;08 9591 7100;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;104;89;88;88;88;64;63;64;;175;138;134;101;82;59;;1,337
4186;MOUNT BARKER COMMUNITY COLLEGE;WOOGENELLUP ROAD;MOUNT BARKER;WA;6324;PO BOX 116;MOUNT BARKER;WA;6324;-34.612767;117.665171;08 9851 5800;SOUTH WEST;K-12 SCHOOLS;K-12 SCHOOLS;KIN;Y12;26;40;40;42;46;43;50;47;;51;70;55;56;51;26;;643
5194;MOUNT CLAREMONT PRIMARY SCHOOL;103 ALFRED ROAD;MOUNT CLAREMONT;WA;6010;103 ALFRED ROAD;MOUNT CLAREMONT;WA;6010;-31.96810951;115.78267265;08 9208 3900;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;33;36;45;36;43;33;37;27;;;;;;;;;290
6069;MOUNT HAWTHORN EDUCATION SUPPORT CENTRE;KILLARNEY STREET;MOUNT HAWTHORN;WA;6016;KILLARNEY STREET;MOUNT HAWTHORN;WA;6016;-31.91812713;115.8354104;08 9338 0500;NORTH METROPOLITAN;Education Support Centres;EDUCATION SUPPORT;KIN;Y06;4;3;3;4;5;1;5;2;;;;;;;;;27
5321;MOUNT HAWTHORN PRIMARY SCHOOL;1 KILLARNEY STREET;MOUNT HAWTHORN;WA;6016;1 KILLARNEY STREET;MOUNT HAWTHORN;WA;6016;-31.91812712;115.83541032;08 9338 0550;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;115;132;125;116;115;125;120;115;;;;;;;;;963
5323;MOUNT HELENA PRIMARY SCHOOL;LOT 289A KEANE STREET EAST;MOUNT HELENA;WA;6082;LOT 289A KEANE STREET EAST;MOUNT HELENA;WA;6082;-31.875319;116.218207;08 9573 0000;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;18;10;16;15;18;32;31;29;;;;;;;;;169
5325;MOUNT LAWLEY PRIMARY SCHOOL;92 SECOND AVENUE;MOUNT LAWLEY;WA;6050;92 SECOND AVENUE;MOUNT LAWLEY;WA;6050;-31.9257564;115.87644406;08 9238 0800;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;59;53;71;67;55;77;74;76;;;;;;;;;532
4038;MOUNT LAWLEY SENIOR HIGH SCHOOL;65 WOODSOME STREET;MOUNT LAWLEY;WA;6050;65 WOODSOME STREET;MOUNT LAWLEY;WA;6050;-31.92122258;115.86974931;08 9265 1500;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;340;318;332;326;369;284;;1,969
5326;MOUNT LOCKYER PRIMARY SCHOOL;HUMPHREYS STREET;ALBANY;WA;6330;HUMPHREYS STREET;ALBANY;WA;6330;-35.00279631;117.856093;08 9842 0100;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;PPR;Y06;;74;86;85;92;93;103;75;;;;;;;;;608
4142;MOUNT MAGNET DISTRICT HIGH SCHOOL;LAURIE STREET;MOUNT MAGNET;WA;6638;PO BOX 60;MOUNT MAGNET;WA;6638;-28.05966342;117.8458664;08 9963 3800;MIDWEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;11;7;6;9;11;5;10;6;;7;6;2;2;;;;82
5328;MOUNT MANYPEAKS PRIMARY SCHOOL;43731 SOUTH COAST HIGHWAY;MANYPEAKS;WA;6328;43731 SOUTH COAST HIGHWAY;MANYPEAKS;WA;6328;-34.83958648;118.17206558;08 9846 1500;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;2;2;5;5;1;4;1;1;;;;;;;;;21
5329;MOUNT MARGARET REMOTE COMMUNITY SCHOOL;MOUNT MARGARET MISSION ROAD;MOUNT MARGARET;WA;6440;MOUNT MARGARET;VIA LAVERTON;WA;6440;-28.795066;122.18466;08 9068 8450;GOLDFIELDS;Remote Community Schools;PRIMARY SCHOOLS;PPR;Y05;;1;1;1;2;1;1;;;;;;;;;;7
5330;MOUNT PLEASANT PRIMARY SCHOOL;29 QUEENS ROAD;MOUNT PLEASANT;WA;6153;29 QUEENS ROAD;MOUNT PLEASANT;WA;6153;-32.03020235;115.84532134;08 9237 2850;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;57;67;61;87;82;69;71;82;;;;;;;;;576
5608;MOUNT TARCOOLA PRIMARY SCHOOL;57 FORDEN STREET;GERALDTON;WA;6530;57 FORDEN STREET;GERALDTON;WA;6530;-28.80052461;114.6295411;08 9968 1100;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;44;41;52;41;49;60;48;;;;;;;;;375
4087;MUKINBUDIN DISTRICT HIGH SCHOOL;WHITE STREET;MUKINBUDIN;WA;6479;WHITE STREET;MUKINBUDIN;WA;6479;-30.916192;118.208956;08 9048 3400;WHEATBELT;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y12;10;5;8;10;7;8;9;8;;9;7;7;1;6;4;;99
5683;MULLALOO BEACH PRIMARY SCHOOL;59 WEST VIEW BOULEVARD;MULLALOO;WA;6027;59 WEST VIEW BOULEVARD;MULLALOO;WA;6027;-31.77654953;115.7366952;08 6206 3150;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;19;40;39;43;30;35;25;38;;;;;;;;;269
8216;MULLALOO COMMUNITY KINDERGARTEN;27 KOORANA ROAD;MULLALOO;WA;6027;27 KOORANA ROAD;MULLALOO;WA;6027;-31.77934912;115.74647239;08 9401 4595;NORTH METROPOLITAN;Community Kindergartens;COMMUNITY KINDERGARTENS;KIN;KIN;28;;;;;;;;;;;;;;;;28
5614;MULLALOO HEIGHTS PRIMARY SCHOOL;27 CHARONIA ROAD;MULLALOO;WA;6027;27 CHARONIA ROAD;MULLALOO;WA;6027;-31.77780982;115.74822621;08 6206 2100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;34;33;29;39;27;32;34;28;;;;;;;;;256
4088;MULLEWA DISTRICT HIGH SCHOOL;JOSE STREET;MULLEWA;WA;6630;PO BOX 137;MULLEWA;WA;6630;-28.53708777;115.5128854;08 9961 2600;MIDWEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y11;5;5;5;4;12;2;7;5;;7;4;7;1;6;;;70
5723;MULUDJA REMOTE COMMUNITY SCHOOL;MULUDJA REMOTE COMMUNITY;FITZROY CROSSING;WA;6765;PO BOX 31;FITZROY CROSSING;WA;6765;-18.159712;125.761637;08 9167 0070;KIMBERLEY;Remote Community Schools;PRIMARY SCHOOLS;KIN;Y06;3;2;4;4;3;5;5;3;;;;;;;;;29
1354;MUNDARING CHRISTIAN COLLEGE;1605 WALKER STREET;MUNDARING;WA;6073;1605 WALKER STREET;MUNDARING;WA;6073;-31.89869433;116.18026933;08 9295 2688;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;46;26;27;27;29;42;64;32;;127;94;89;96;62;65;;826
5335;MUNDARING PRIMARY SCHOOL;855 STEVENS STREET;MUNDARING;WA;6073;PO BOX 347;MUNDARING;WA;6073;-31.8949396;116.17296886;08 9295 9500;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;33;43;31;42;47;39;38;39;;;;;;;;;312
5336;MUNDIJONG PRIMARY SCHOOL;LIVESEY STREET;MUNDIJONG;WA;6123;LIVESEY STREET;MUNDIJONG;WA;6123;-32.290913;115.984636;08 9526 7150;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;35;24;18;30;28;29;30;16;;;;;;;;;210
5337;MUNGLINUP PRIMARY SCHOOL;BUDJAN STREET;MUNGLINUP;WA;6450;RMB 7186;MUNGLINUP;WA;6450;-33.70388481;120.8566109;08 9075 1300;GOLDFIELDS;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;1;;2;;;1;2;3;;;;;;;;;9
1068;NAGLE CATHOLIC COLLEGE;SANFORD STREET;GERALDTON;WA;6530;SANFORD STREET;GERALDTON;WA;6530;-28.77776964;114.6099931;08 9920 0500;MIDWEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y07;Y12;;;;;;;;;;229;225;222;198;174;135;;1,183
4089;NANNUP DISTRICT HIGH SCHOOL;BISHOP STREET;NANNUP;WA;6275;BISHOP STREET;NANNUP;WA;6275;-33.99015078;115.7655942;08 9746 8800;SOUTH WEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;7;6;8;8;6;9;8;7;;4;4;4;3;;;;74
4090;NAREMBEEN DISTRICT HIGH SCHOOL;ADA STREET;NAREMBEEN;WA;6369;PO BOX 8;NAREMBEEN;WA;6369;-32.06303073;118.3912322;08 9064 9600;WHEATBELT;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;16;7;21;14;15;13;11;14;;10;7;7;6;;;;141
5341;NARROGIN PRIMARY SCHOOL;22-24 WILLIAMS ROAD;NARROGIN;WA;6312;PO BOX 107;NARROGIN;WA;6312;-32.93401014;117.1729339;08 9882 1700;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;23;36;39;35;38;42;42;32;;;;;;;;;287
4039;NARROGIN SENIOR HIGH SCHOOL;GRAY STREET;NARROGIN;WA;6312;PMB 2;NARROGIN;WA;6312;-32.93810289;117.1914239;08 9881 9300;WHEATBELT;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;113;106;97;93;91;55;;555
5344;NEDLANDS PRIMARY SCHOOL;35 KINGSWAY;NEDLANDS;WA;6009;35 KINGSWAY;NEDLANDS;WA;6009;-31.98480552;115.8128349;08 9278 6300;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;76;55;76;66;68;57;73;75;;;;;;;;;546
5517;NEERIGEN BROOK PRIMARY SCHOOL;SEVENTH ROAD;ARMADALE;WA;6112;SEVENTH ROAD;ARMADALE;WA;6112;-32.15221389;116.0003603;08 9234 3860;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;37;53;49;41;39;42;41;;;;;;;;;342
5412;NEWBOROUGH PRIMARY SCHOOL;178 NEWBOROUGH STREET;KARRINYUP;WA;6018;178 NEWBOROUGH STREET;KARRINYUP;WA;6018;-31.88428623;115.78109713;08 9278 0450;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;38;48;37;55;49;49;37;50;;;;;;;;;363
5347;NEWDEGATE PRIMARY SCHOOL;MITCHELL STREET;NEWDEGATE;WA;6355;PO BOX 135;NEWDEGATE;WA;6355;-33.09321456;119.0211444;08 9871 2200;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;3;7;7;6;6;4;5;2;;;;;;;;;40
1259;NEWMAN COLLEGE;216 EMPIRE AVENUE;CHURCHLANDS;WA;6018;216 EMPIRE AVENUE;CHURCHLANDS;WA;6018;-31.9231958;115.78735513;08 9204 9444;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;118;82;63;72;74;95;95;93;;221;220;192;195;174;194;;1,888
5505;NEWMAN PRIMARY SCHOOL;HILDITCH AVENUE;NEWMAN;WA;6753;PO BOX 166;NEWMAN;WA;6753;-23.35448061;119.7322686;08 9154 3900;PILBARA;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;36;39;33;31;35;36;27;26;;;;;;;;;263
4114;NEWMAN SENIOR HIGH SCHOOL;GREGORY AVENUE;NEWMAN;WA;6753;PMB 6;NEWMAN;WA;6753;-23.36220252;119.7341359;08 9175 8100;PILBARA;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;60;61;57;64;48;31;;321
6086;NEWTON MOORE EDUCATION SUPPORT CENTRE;KNIGHT STREET;BUNBURY;WA;6230;KNIGHT STREET;BUNBURY;WA;6230;-33.359211;115.6354214;08 9722 2480;SOUTH WEST;Education Support Centres;EDUCATION SUPPORT;Y07;Y12;;;;;;;;;;8;11;15;11;6;20;;71
4040;NEWTON MOORE SENIOR HIGH SCHOOL;19-35 HOTCHIN STREET;SOUTH BUNBURY;WA;6230;19-35 HOTCHIN STREET;SOUTH BUNBURY;WA;6230;-33.359211;115.6354214;08 9722 2400;SOUTH WEST;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;113;95;127;73;70;59;;537
5651;NEWTON PRIMARY SCHOOL;4 MARVELL AVENUE;SPEARWOOD;WA;6163;4 MARVELL AVENUE;SPEARWOOD;WA;6163;-32.11215987;115.78901475;08 6595 9100;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;39;32;41;29;30;35;35;27;;;;;;;;;268
5899;NGAANYATJARRA LANDS SCHOOL;WARAKURNA;NGAANYATJARRA-GILES;WA;872;PMB 156;VIA ALICE SPRINGS;NT;871;-25.001188;128.287772;08 8954 9500;GOLDFIELDS;Remote Community Schools;PRIMARY SCHOOLS;KIN;Y12;26;17;18;20;27;30;23;27;;25;21;19;11;26;17;;307
1271;NGALANGANGPUM SCHOOL;WARMUN COMMUNITY VIA GREAT NORTHERN HWY;KUNUNURRA;WA;6743;WARMUN COMMUNITY VIA GREAT NORTHERN HWY;KUNUNURRA;WA;6743;-17.029901;128.212134;08 9167 2501;KIMBERLEY;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y10;8;7;7;6;6;3;2;6;;3;4;;2;;;;54
5789;NGALAPITA REMOTE COMMUNITY SCHOOL;KOORABYE COMMUNITY;FITZROY CROSSING;WA;6765;PO BOX 2520;BROOME;WA;6725;-18.584253;124.754181;08 9171 7480;KIMBERLEY;Remote Community Schools;PRIMARY SCHOOLS;PPR;Y07;;1;;1;1;;2;1;;1;;;;;;;7
5348;NOLLAMARA PRIMARY SCHOOL;101 HARRISON STREET;NOLLAMARA;WA;6061;101 HARRISON STREET;NOLLAMARA;WA;6061;-31.88436343;115.83964096;08 9413 1550;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;25;54;52;44;54;50;48;41;;;;;;;;;368
5635;NORANDA PRIMARY SCHOOL;25 WALMSLEY DRIVE;NORANDA;WA;6062;25 WALMSLEY DRIVE;NORANDA;WA;6062;-31.87739706;115.90779958;08 9218 1550;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;45;50;36;49;47;43;51;;;;;;;;;361
4092;NORSEMAN DISTRICT HIGH SCHOOL;GOODLIFFE STREET;NORSEMAN;WA;6443;PO BOX 141;NORSEMAN;WA;6443;-32.19186573;121.773247;08 9083 9000;GOLDFIELDS;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y12;8;9;7;7;8;8;3;7;;9;13;10;4;8;3;;104
4137;NORTH ALBANY SENIOR HIGH SCHOOL;47 ANSON ROAD;ALBANY;WA;6330;47 ANSON ROAD;ALBANY;WA;6330;-34.99074882;117.8668674;08 9892 0611;SOUTH WEST;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;162;160;162;161;119;76;;840
5499;NORTH BALGA PRIMARY SCHOOL;30 MAITLAND ROAD;BALGA;WA;6061;30 MAITLAND ROAD;BALGA;WA;6061;-31.85209949;115.83425757;08 9442 9000;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;30;34;32;43;31;39;44;25;;;;;;;;;278
5199;NORTH BEACH PRIMARY SCHOOL;75 NORTH BEACH ROAD;NORTH BEACH;WA;6020;75 NORTH BEACH ROAD;NORTH BEACH;WA;6020;-31.85963391;115.76110609;08 9235 4250;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;41;63;50;76;43;54;43;40;;;;;;;;;410
5124;NORTH COTTESLOE PRIMARY SCHOOL;100 ERIC STREET;COTTESLOE;WA;6011;100 ERIC STREET;COTTESLOE;WA;6011;-31.98901491;115.76534205;08 9382 7100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;32;45;62;44;44;30;36;41;;;;;;;;;334
5134;NORTH DANDALUP PRIMARY SCHOOL;STH WEST HIGHWAY/HINES ROAD;NORTH DANDALUP;WA;6207;PO BOX 129;NORTH DANDALUP;WA;6207;-32.50889;115.977861;08 9531 0500;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;24;21;18;18;15;16;17;15;;;;;;;;;144
6042;NORTH EAST METROPOLITAN LANGUAGE DEVELOPMENT CENTRE;18 VIEW STREET;DIANELLA;WA;6059;18 VIEW STREET;DIANELLA;WA;6059;-31.89043146;115.88638528;08 9218 1600;NORTH METROPOLITAN;LANGUAGE DEVELOPMENT CENTRES;EDUCATION SUPPORT;KIN;Y02;33;88;117;68;;;;;;;;;;;;;306
5178;NORTH FREMANTLE PRIMARY SCHOOL;30 JOHN STREET;NORTH FREMANTLE;WA;6159;30 JOHN STREET;NORTH FREMANTLE;WA;6159;-32.03454903;115.75679525;08 9432 1300;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;22;18;25;21;27;18;16;26;;;;;;;;;173
5865;NORTH HARRISDALE PRIMARY SCHOOL;REILLY ROAD;HARRISDALE;WA;6112;REILLY ROAD;HARRISDALE;WA;6112;-32.115097;115.938867;08 9397 8140;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;95;85;107;124;65;57;56;31;;;;;;;;;620
5234;NORTH KALGOORLIE PRIMARY SCHOOL;CAMPBELL STREET;KALGOORLIE;WA;6430;CAMPBELL STREET;KALGOORLIE;WA;6430;-30.73865013;121.459702;08 9092 5850;GOLDFIELDS;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;66;61;52;67;59;52;59;62;;;;;;;;;478
4059;NORTH LAKE SENIOR CAMPUS;188 WINTERFOLD ROAD;KARDINYA;WA;6163;188 WINTERFOLD ROAD;KARDINYA;WA;6163;-32.07350132;115.81374392;08 9314 0444;SOUTH METROPOLITAN;Senior Colleges;SECONDARY SCHOOLS;Y10;Y12;;;;;;;;;;;;;1;175;55;;231
5661;NORTH MANDURAH PRIMARY SCHOOL;PARK ROAD;MANDURAH;WA;6210;PO BOX 21;MANDURAH;WA;6210;-32.51527461;115.7390197;08 9586 0800;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;38;40;38;50;36;40;39;36;;;;;;;;;317
5522;NORTH MORLEY PRIMARY SCHOOL;15 BUNYA STREET;DIANELLA;WA;6059;15 BUNYA STREET;DIANELLA;WA;6059;-31.87846471;115.87851495;08 9218 1650;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;14;30;24;20;30;19;16;17;;;;;;;;;170
5538;NORTH PARMELIA PRIMARY SCHOOL;15-35 DURRANT AVENUE;PARMELIA;WA;6167;15-35 DURRANT AVENUE;PARMELIA;WA;6167;-32.23643544;115.8359231;08 6173 8500;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;36;42;48;29;38;43;39;37;;;;;;;;;312
5372;NORTH PERTH PRIMARY SCHOOL;CNR ALBERT STREET/OLIVE STREET;NORTH PERTH;WA;6006;PO BOX 83;NORTH PERTH;WA;6906;-31.93042383;115.8560039;08 9428 7100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;58;66;39;58;51;50;46;47;;;;;;;;;415
5612;NORTH TOM PRICE PRIMARY SCHOOL;TANUNDA STREET;TOM PRICE;WA;6751;PO BOX 6;TOM PRICE;WA;6751;-22.6814049;117.781115;08 9188 3600;PILBARA;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;31;19;40;38;27;34;25;34;;;;;;;;;248
5707;NORTH WOODVALE PRIMARY SCHOOL;4 CHICHESTER DRIVE;WOODVALE;WA;6026;4 CHICHESTER DRIVE;WOODVALE;WA;6026;-31.78461512;115.78837635;08 6207 2300;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;33;37;51;41;46;56;50;45;;;;;;;;;359
5351;NORTHAM PRIMARY SCHOOL;DUKE STREET;NORTHAM;WA;6401;PO BOX 747;NORTHAM;WA;6401;-31.65156081;116.6757754;08 9621 5700;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;29;34;35;35;36;44;41;48;;;;;;;;;302
4041;NORTHAM SENIOR HIGH SCHOOL;KENNEDY STREET;NORTHAM;WA;6401;PO BOX 255;NORTHAM;WA;6401;-31.64725593;116.6676491;08 9621 6300;WHEATBELT;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;94;118;102;131;109;100;;654
4093;NORTHAMPTON DISTRICT HIGH SCHOOL;30 HARVEY ROAD;NORTHAMPTON;WA;6535;PO BOX 13;NORTHAMPTON;WA;6535;-28.3556655;114.646082;08 9934 7000;MIDWEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;7;9;9;17;5;17;15;13;;7;15;11;8;;;;133
4094;NORTHCLIFFE DISTRICT HIGH SCHOOL;26 ZAMIA STREET;NORTHCLIFFE;WA;6262;26 ZAMIA STREET;NORTHCLIFFE;WA;6262;-34.63362225;116.1177689;08 9777 7600;SOUTH WEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;9;10;6;3;7;3;4;10;;4;3;2;4;;;;65
1520;NORTHSHORE CHRISTIAN GRAMMAR SCHOOL;50 SCOTTHORN DRIVE;ALKIMOS;WA;6038;50 SCOTTHORN DRIVE;ALKIMOS;WA;6038;-31.601801;115.694523;1300 388 905;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;56;55;56;56;56;53;58;56;;84;56;28;29;18;10;;671
1046;NOTRE DAME CATHOLIC PRIMARY SCHOOL;360 DALY STREET;CLOVERDALE;WA;6105;360 DALY STREET;CLOVERDALE;WA;6105;-31.95653292;115.9411835;08 6272 7100;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;82;60;57;60;61;60;58;53;;;;;;;;;491
5355;NULLAGINE PRIMARY SCHOOL;CLEMENSON STREET;NULLAGINE;WA;6758;C/- POST OFFICE;NULLAGINE;WA;6758;-21.88772586;120.104262;08 9151 8600;PILBARA;Primary Schools;PRIMARY SCHOOLS;KIN;Y12;2;2;1;;2;1;2;4;;4;3;1;5;1;2;;30
